SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,SongHotttnesss,EndOfFadeIn,Energy,Loudness,StartOfFadeOut
2543,"b'SOROPBZ12A6D4FBC75'",65220,"b'Patchwork'","b'ARECPYG11C8A42B5BF'",,"b''",,"b'1. Futurologischer Congress'",0.0,196.64934,9,0.253,107.711,4,0.852,"b'Die Art von Mann'",0,0.37476310334581664,0.2569779936917517,nan,0.09,0.0,-8.166,192.459
2544,"b'SOGYDSV12A8C142A33'",525940,"b'Malllet Jazz'","b'AREVNGE11F50C49B9A'",,"b''",,"b'Tom Collier'",0.0,411.42812,0,0.515,111.743,4,1.0,"b"Eddie's Pad"",0,0.28835077306172935,0.0,0.21001177949168065,0.0,0.0,-17.325,389.074
2545,"b'SOOFHNG12A6D4FAB3A'",271181,"b'Virus'","b'ARLF0QY1187FB4FDCC'",,"b'Oxford England'",,"b'Heavenly'",0.0,327.6273,4,0.211,175.007,4,0.612,"b'Liberty'",0,0.5875943706725656,0.46815875635794574,0.503752061361102,0.0,0.0,-4.283,323.512
2546,"b'SOBTTKT12A6D4F8314'",29212,"b"Si J'\xc3\xa9tais Elle"","b'ARW63KF1187B98AC48'",46.71067,"b'FR'",1.71819,"b'Julien Clerc'",0.0,264.93342,6,0.731,128.549,4,0.445,"b"L'horizon Chim\xc3\xa9rique"",2000,0.585479539749522,0.36438492446826576,nan,2.479,0.0,-8.648,252.053
2547,"b'SOSEOSD12A58A7CFDC'",806960,"b'El Vaqueton'","b'AR720OJ1187FB37F6C'",,"b'Culiacan Sinaloa Mexico'",,"b'Los Morros Del Norte'",0.0,130.76853,7,0.638,120.129,3,1.0,"b'Raza Cristalera'",0,0.5927406037723099,0.34590878145179277,0.0,2.299,0.0,-7.092,121.998
2548,"b'SOFTCFD12A8C14546C'",478734,"b"Moon's Tune"","b'ARKEFM61187B9A8202'",30.99688,"b'Corrigan Polk County TX'",-94.82807,"b'Moon Mullican'",0.0,181.31546,0,0.577,118.064,3,0.785,"b'The Tie That Binds'",0,0.3867161753601155,0.281887097438807,nan,0.0,0.0,-23.461,175.932
2549,"b'SONTCDQ12AC9072D1A'",784479,"b"It's My Club And I'll Play What I Want To"","b'ARWSMC91187B9AD369'",51.48126,"b'Cardiff Wales'",-3.18067,"b'Helen Love'",0.0,156.21179,8,0.441,195.026,5,0.735,"b'First Boyfriend'",2007,0.5818843588912933,0.3470069209304056,0.21204540548371908,0.568,0.0,-6.674,156.212
2550,"b'SOKPFAL12AC90979AB'",784742,"b'Fuwari'","b'ARDPCCQ12802FDD564'",,"b''",,"b'Yuko Kanzaki'",0.0,145.8673,0,0.762,89.98,3,0.606,"b'Seikurabe (Karaoke)'",0,0.021082656027899195,0.16534223778060114,0.0,0.328,0.0,-12.27,137.863
2551,"b'SOTUNNV12AB01854CD'",811230,"b'Discoteca Ep 2'","b'ARCDSI81187B989BAA'",,"b''",,"b'Moonface'",0.0,508.60363,1,0.736,130.07,4,0.496,"b'G G Kah'",0,0.474860262474619,0.3287229694924985,nan,0.0,0.0,-11.516,484.113
2552,"b'SOWTBTR12A6D4F7881'",35166,"b'30 Seconds To Mars'","b'ARRBF3M1187FB4D59F'",,"b'Los Angeles CA'",,"b'30 Seconds To Mars'",0.0,245.02812,8,0.616,190.102,4,0.04,"b'The Mission'",2002,0.9093248336581043,0.6770875467122787,0.7936136676102776,0.224,0.0,-4.675,224.81
2553,"b'SOSEMEI12A58A7C561'",282227,"b'Still Cyco After All These Years'","b'ARNDB1X1187B990AA0'",34.05349,"b'Venice CA'",-118.24532,"b'Suicidal Tendencies'",0.0,61.83138,7,0.236,235.337,1,0.0,"b'Two-Sided Politics'",1987,0.736677413340632,0.5261825563468479,nan,0.168,0.0,-7.499,58.59
2554,"b'SOVJMFO12AB017E9A7'",500158,"b'Stronger_ Faster_ Science'","b'AR6RXJD1187B9B8B23'",39.74001,"b'Denver CO'",-104.99226,"b'Grace Gale'",0.0,247.71873,0,0.268,155.173,4,0.0,"b'La Matanza'",2008,0.6122004289215379,0.31990535386426106,0.26586104921065007,0.0,0.0,-6.533,247.719
2555,"b'SOHJIJB12AC468829E'",696953,"b"Tha Triflin' Album"","b'ARRQWQW1187FB49844'",,"b'Los Angeles CA'",,"b'King Tee'",0.0,109.13914,6,0.176,183.437,4,0.0,"b'On Tha Rox'",0,0.4957385828765451,0.3723919906350151,0.42530424172042486,0.061,0.0,-6.211,105.709
2556,"b'SOOOTTC12A8C13279E'",142365,"b'20 Melodies pour rever_ Volume 2'","b'ARG719Z1187FB551FC'",,"b''",,"b'Alain Morisod'",0.0,241.65832,7,0.693,134.254,4,0.0,"b"L'Amour en Heritage"",0,0.35371238575461394,0.2941618819859714,0.0,0.398,0.0,-19.449,228.786
2557,"b'SOEPZJJ12A58A7C130'",288001,"b'Se Nou Manm (Live Au Zenith)'","b'AR05NQH1187B98E875'",,"b''",,"b"Kassav'"",0.0,655.67302,9,0.404,134.086,4,0.0,"b'Medley Final'",0,0.6013951130878358,0.4367302210885851,nan,0.0,0.0,-8.294,642.409
2558,"b'SOCPSMO12A58A7C691'",200559,"b'At Home With You'","b'ARS2KW51187B9B556E'",,"b''",,"b'X'",0.0,233.22077,9,0.711,141.846,4,0.0,"b'All Over Now'",0,0.7040939465198991,0.4107435775323873,0.26586104921065007,0.16,0.0,-6.898,225.669
2559,"b'SOQWOLC12AB018393D'",509704,"b'Adios Sui Generis Vol III'","b'ARPNDSH1187B9B942F'",,"b''",,"b'Sui Generis'",0.0,335.33342,7,0.685,107.592,4,0.735,"b'Cuando Ya Me Empiece A Quedar Solo'",1973,0.57640420477843,0.45054667427270134,nan,2.409,0.0,-16.111,330.948
2560,"b'SOZYRBU12AB0181196'",533837,"b'Beautiful'","b'ARTH9041187FB43E1F'",,"b'St. Joseph MO'",,"b'Eminem'",0.0,397.60934,5,1.0,131.955,4,0.722,"b'Beautiful'",2009,0.871010615313384,0.8048304278312782,nan,0.473,0.0,-7.038,373.696
2561,"b'SOTRCLJ12AB0182F40'",324688,"b'Chicago Blues Festival 1974 With Jimmy Dawkins'","b'ARFZNR41187B990AF7'",,"b'Vance MS'",,"b'Sunnyland Slim'",0.0,344.71138,7,0.179,108.105,3,1.0,"b'No More Troubles'",0,0.4857929193413322,0.33287056693742817,nan,0.543,0.0,-14.165,338.193
2562,"b'SOAZHQF12A8C13460C'",252341,"b'Something Deeper Than These Changes'","b'ARGC7FQ1187FB409CC'",40.71455,"b'New York'",-74.00712,"b'Stew'",0.0,299.07546,4,0.797,117.367,4,0.661,"b'L.A. Arteest Caf\xc3\xa9'",2003,0.5410779524977934,0.30454771337183484,0.0,0.177,0.0,-14.023,289.512
2563,"b'SOQUORP12AB018BD93'",821357,"b'The Gothic Sounds of Nightbreed Volume 5'","b'ARDBJ5T1187FB4D5BA'",,"b''",,"b'Cauda Pavonis'",0.0,205.11302,7,0.126,180.203,4,0.637,"b'Juggernaut'",0,0.5029650750917216,0.3293859951559598,0.0,0.0,0.0,-3.697,201.648
2564,"b'SOEWBVN12A8AE48CB0'",138186,"b'The Day After'","b'ARSE5NP1187B9B98AB'",,"b'Chicago IL'",,"b'Twista'",0.0,259.36934,0,0.313,114.752,4,0.03,"b'Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version)'",2005,0.8896135547440263,0.5938083651752645,nan,0.0,0.0,-6.945,259.369
2565,"b'SOQRTCV12A67020430'",9039,"b'My Favorite Headache'","b'ARWONOR1187FB3817C'",43.7698,"b'Willowdale Ontario Canada'",-79.4138,"b'Geddy Lee'",0.0,271.46404,0,0.31,119.953,3,1.0,"b'Runaway Train (LP Version)'",2000,0.5090212610591779,0.40651786932802747,0.6614452229025348,0.148,0.0,-5.956,260.702
2566,"b'SOYLVTU12AB0181B08'",469438,"b'Out of the Club Into the Night'","b'ART8BW81187B9AC33F'",,"b''",,"b'Planetakis'",0.0,234.73587,0,0.33,137.936,4,0.333,"b'Letters to Norway'",2007,0.508461668329112,0.3570490541126166,nan,8.696,0.0,-2.019,228.618
2567,"b'SOLDKTL12AC3DF99EC'",776252,"b'Legendary'","b'ARNAIMI1187FB5733C'",,"b'Miami'",,"b'Rick Ross'",0.0,105.40363,7,0.506,121.708,1,1.0,"b'They Know (Remix)'",0,0.8525694979067848,0.7014047658042529,0.2998774882739778,0.0,0.0,-8.451,102.539
2568,"b'SOQMMLD12AB017F3CC'",387111,"b'Human Being'","b'ARAIABB1187B9AC6E2'",,"b'Paddington London England'",,"b'Seal'",0.0,354.76853,5,0.486,153.731,4,0.523,"b'Still Love Remains (Album Version)'",1998,0.5673132241223214,0.5800131829395042,0.5075315460078309,0.351,0.0,-11.918,340.126
2569,"b'SOAXHCC12A8C14330F'",611707,"b'The Fureys Finest'","b'ARFWZZD1187FB561F9'",,"b''",,"b'The Fureys'",0.0,198.5824,0,0.706,94.804,4,0.5,"b'The First Leaves Of Autumn'",0,0.4663310542870906,0.3327497700492591,0.21508031850922793,0.312,0.0,-20.975,185.591
2570,"b'SOWTOPX12AF72A7A17'",295705,"b"Jim Jones / Hustler's P.O.M.E. (Product Of My Environment)"","b'ART62WC1187FB47E80'",,"b'New Mexico'",,"b'Jim Jones / Max B'",0.0,256.39138,1,0.959,106.756,5,1.0,"b'Bright Lights_ Big City'",0,0.8029253954519542,0.528614974324017,nan,0.0,0.0,-6.888,251.106
2571,"b'SOFLHAS12A8C13851C'",328398,"b'Men And Women'","b'AR198711187B9AD09F'",,"b'\xc4\xb0ngiltere'",,"b'Simply Red'",0.0,258.08934,0,0.012,83.73,4,0.766,"b'Maybe Someday...'",1987,0.7315905924570357,0.4985636112679809,0.56142851762879,0.218,0.0,-9.38,252.604
2572,"b'SOUFQJU12A58A80EAC'",496370,"b'Tres Cosas'","b'AR7DFJP1187B992F13'",,"b''",,"b'Juana Molina'",0.0,213.26322,2,0.415,46.867,1,0.0,"b'j Uh!'",2004,0.7036648899166419,0.44822358922684985,0.6265859803064825,0.955,0.0,-19.775,202.681
2573,"b'SORYMFO12AB0185343'",673306,"b'B\xc3\xa9zu le roi de la f\xc3\xaate'","b'AR107SB1187B9A79F9'",,"b'B\xc3\xa9zu comme Superdupont ne connait qu&#039;un pays : la France !'",,"b'B\xc3\xa9zu'",0.0,155.48036,8,0.232,123.294,4,0.984,"b'Le clair de lune \xc3\xa0 maubeuge'",0,0.37385062304422495,0.1489854809922737,nan,0.0,0.0,-5.772,151.87
2574,"b'SOGYZOF12A67020D72'",6988,"b'David Meece/Chronology'","b'ARU2JAB1187FB50C72'",,"b''",,"b'David Meece'",0.0,268.01587,9,0.428,119.437,4,0.978,"b'Seventy Times Seven (LP Version)'",0,0.4704146136831491,0.3102989963854615,0.26586104921065007,0.0,0.0,-13.474,252.453
2575,"b'SOCMXKQ12A8AE47D58'",185630,"b'Joyful'","b'ARN03F71187FB4E3F4'",,"b'United States'",,"b'Ayo'",0.0,534.62159,0,0.443,122.91,4,1.0,"b'Life Is Real'",2006,0.5225901845504569,0.39064123587831157,nan,8.649,0.0,-9.158,531.963
2576,"b'SOVEIBB12A8C13E5C3'",218123,"b'Snow [Hey Oh] [Live]'","b'ARE8GLF1187FB52532'",,"b''",,"b'Red Hot Chili Peppers'",0.0,319.55546,8,0.442,106.575,4,0.231,"b'Snow [Hey Oh] [Live Version]'",0,0.8339679720525084,0.5769038155883393,nan,3.309,0.0,-4.144,304.791
2577,"b'SOYDMDZ12A8C13B65F'",300401,"b'Halfpastheartache'","b'ARDG6IY1187B9AAE87'",47.04954,"b'Lucerne'",8.30437,"b'Mothers Pride'",0.0,244.71465,7,0.678,79.252,4,0.185,"b'Silence'",0,0.5726219435848797,0.35435439241371824,0.0,0.322,0.0,-6.155,235.09
2578,"b'SOGLNWB12A8C142D82'",701679,"b'Oblivion Beckons'","b'AROW4VK1187B999DED'",,"b''",,"b'Byzantine'",0.0,300.01587,0,0.586,198.016,4,0.239,"b'Absolute Horizon'",2008,0.5964824819302568,0.3939566367821045,0.5187598979970994,5.445,0.0,-5.663,288.496
2579,"b'SOJFLBP12A81C22DB2'",230458,"b'Halfway to Gone'","b'ARZ3JUB1187B99A5AC'",,"b''",,"b'Halfway to Gone'",0.0,255.42485,6,0.011,122.624,4,1.0,"b'Turnpike'",2004,0.5071087396786993,0.35353262776472605,0.5419660193708116,0.618,0.0,-5.544,241.969
2580,"b'SODVGUA12AB017D708'",545281,"b'Soul On Ten'","b'AR7BMMV1187FB5B2D7'",39.15093,"b'Ukiah CA'",-123.2079,"b'Robben Ford'",0.0,367.98649,2,0.0,126.42,4,0.267,"b'Spoonful'",2009,0.6048204319182022,0.3838774936335668,0.37598430150044215,0.0,0.0,-6.626,361.076
2581,"b'SOCYCOU12AB018E69F'",765828,"b'Asi Soy'","b'AROVE3N1187FB44DAD'",,"b''",,"b'Charlie Cruz'",0.0,280.45016,2,0.202,188.502,1,0.0,"b'Si Te Dicen Por Ahi'",0,0.5334533429919516,0.27380615027542854,nan,0.148,0.0,-3.087,278.03
2582,"b'SOHNTPT12AB01835EF'",368970,"b'Heritage - Floril\xc3\xa8ge - BAM (1954-1978)'","b'ARYDFJA1241B9CBFF2'",,"b''",,"b'Jacques Douai'",0.0,122.46159,7,0.483,79.003,4,0.984,"b"L'Etang Chim\xc3\xa9rique"",0,0.31385115159841964,0.14519082979005074,nan,0.0,0.0,-18.803,117.545
2583,"b'SOYLBTJ12A8C13EB1A'",262115,"b'For The Sake Of The Children'","b'ARBHPBX1187FB47102'",,"b'Minnesota'",,"b'The Steeles'",0.0,231.41832,2,0.244,117.437,4,0.0,"b'On The Road To Emmaus'",0,0.43746358594754686,0.34678104189114095,0.0,0.0,0.0,-10.447,225.982
2584,"b'SOBYNHP12A8C13C6AB'",219520,"b'Mississippi Delta Blues Jam In Memphis'","b'ARE2QID1187B98FA19'",35.74595,"b'Ripley TN'",-89.53176,"b'Sleepy John Estes'",0.0,197.0673,2,0.008,130.889,4,0.205,"b'Need More Blues'",1993,0.5190000723734253,0.35303574014515915,nan,0.0,0.0,-15.163,188.041
2585,"b'SOYEWDH12AAF3B45CE'",480803,"b'Drawing Down the Moon'","b'AREBWEH1187B99EA9A'",,"b'Helsinki'",,"b'Beherit'",0.0,185.05098,8,0.269,141.621,4,0.905,"b'Werewolf_ Semen And Blood'",1993,0.596184926664484,0.42747924145936206,0.5493423317879715,0.363,0.0,-13.213,181.714
2586,"b'SORMJGW12A8C144638'",318926,"b'Live! At The Desert Inn'","b'ARD0FN11187B9B25CD'",40.85715,"b'New York NY [The Bronx]'",-73.85678,"b'Bobby Darin'",0.0,210.38975,1,0.007,81.895,5,0.794,"b'Moritat (Mack The Knife)'",0,0.7044114702369764,0.4694259079758136,0.0,0.0,0.0,-7.54,205.392
2587,"b'SOBOOXP12A6D4F7F9F'",29379,"b"Keepin' It Cool"","b'ARC0NOU1187B9AA91D'",,"b''",,"b'Nick Colionne'",0.0,215.14404,8,0.594,102.04,4,1.0,"b'If You Ask Me'",2006,0.5632364313161327,0.44543810335469275,0.621195684059579,0.0,0.0,-7.114,202.257
2588,"b'SOFWOXM12A67ADEA89'",66964,"b'Beauty Queen'","b'AR5O6W51187FB46984'",51.16418,"b'Germany'",10.45415,"b'SNAP!'",0.0,404.37506,11,0.689,130.286,4,0.0,"b'Beauty Queen (12" Spoon Club Mix)'",2005,0.7188102099645777,0.4639000947923324,nan,0.694,0.0,-9.317,399.575
2589,"b'SOZLFDW12A8C137028'",289872,"b'Titus - Original Motion Picture Soundtrack'","b'ARZVEF91187B9AC770'",40.71455,"b'New York NY'",-74.00712,"b'Elliot Goldenthal'",0.0,305.50159,0,0.518,140.629,4,0.184,"b'Pickled Heads'",2000,0.5991337690974036,0.3929946225880104,0.26695518627553855,0.0,0.0,-13.959,300.623
2590,"b'SOEKSLB12A6D4F56FE'",85340,"b'Mercedes Castro Acompa\xc3\xb1ada con Mariachi Y Banda - En vivo'","b'ARPPTNG11F50C482A3'",,"b''",,"b'Mercedes Castro'",0.0,197.09342,10,0.85,106.083,3,1.0,"b'El Capiro'",0,0.43573200360498643,0.373045953823385,nan,0.0,0.0,-8.593,197.093
2591,"b'SOIKWWB12AAF3B45D0'",433281,"b'Knowing'","b'AR9YV621187B99373E'",,"b''",,"b'Marco Beltrami'",0.0,209.08363,8,0.052,121.28,4,0.0,"b'Revelations'",2009,0.594832623751445,0.3786499789617854,0.3347065490692206,2.299,0.0,-28.231,198.444
2592,"b'SOPIEKE12AB01824E6'",460964,"b'Slaves Mass'","b'ARI4RPW1187B9B862D'",-9.82491,"b'Lagoa da Canoa Alagoas'",-36.74328,"b'Hermeto Pascoal'",0.0,131.36934,0,0.0,179.161,1,0.0,"b'Little Cry For Him (Chorinho Pra Ele) (LP Version)'",0,0.5792730416866078,0.40658292930958295,0.21508031850922793,0.218,0.0,-9.349,124.244
2593,"b'SOTSHSN12AC3DF4046'",775675,"b'Greatest Features'","b'AR9788H1187B9A05D1'",39.95227,"b'Philadelphia PA'",-75.16237,"b'Jedi Mind Tricks'",0.0,205.06077,11,0.626,96.054,4,0.617,"b'Silence'",0,0.6119339564130707,0.3723508695973636,nan,0.351,0.0,-5.688,194.386
2594,"b'SODBFUB12A8C140704'",310479,"b'Satriani Live'","b'ARNZ70R1187B9A4824'",,"b'Westbury Long Island NY'",,"b'Joe Satriani'",0.0,300.82567,0,0.683,197.443,4,1.0,"b"Just Like Lightnin'"",2006,0.7058764019143506,0.6222089601294355,0.5937951136677091,0.0,0.0,-5.943,300.826
2595,"b'SOVSWSL12A58A7856D'",540308,"b'You Break It...You Bought It!'","b'ARI648V1187B9B5379'",,"b''",,"b'Michael Stanley Band'",0.0,220.05506,2,0.58,140.654,1,0.0,"b'Lost In The Funhouse Again'",1975,0.44276965005690455,0.29498661655523356,0.2506381006533175,13.827,0.0,-12.253,214.256
2596,"b'SOIAMCP12AAF3B2F72'",529117,"b'Conversations with God: A Windham Hill Collection'","b'ARYXGST1187B991071'",50.50101,"b'Belgium'",4.47684,"b'Uman'",0.0,319.08526,9,0.556,160.048,4,0.565,"b'The White Spirit'",0,0.5335043143417373,0.3523640978351153,0.5527051139046104,6.687,0.0,-16.062,310.95
2597,"b'SOCSLFL12A6701C69A'",12682,"b'War of the Worlds'","b'AR039B11187B9B30D0'",,"b'NEW YORK New York'",,"b'John Williams'",0.0,229.69424,7,0.885,151.444,5,0.885,"b'Escape From The City'",0,0.7052876780775723,0.5172980180255892,nan,8.528,0.0,-20.958,205.543
2598,"b'SOYBQPY12A8C144A7A'",820141,"b'While You Slept I Went Out Walking'","b'AR7JAMC1187B98BCF3'",,"b''",,"b'The Gentle Good'",0.0,197.19791,0,0.343,111.537,1,0.0,"b"Cri'r Adar Main"",0,0.4929867194030152,0.34826516306161226,nan,0.0,0.0,-12.0,183.258
2599,"b'SOCOQRG12A8C13C62C'",110337,"b'Lauren Wood'","b'AR1SFKQ1187B98AF13'",34.05349,"b'California - LA'",-118.24532,"b'Lauren Wood'",0.0,352.33914,1,0.725,168.861,5,0.62,"b'Time Zone (Album Version)'",0,0.49191077140417266,0.38347032753511867,0.23491548017434158,6.502,0.0,-16.137,332.835
2600,"b'SOBGACN12A8C13E14D'",260566,"b'Country And Western - Volume 1'","b'ARRZFUG1187B98AD42'",37.41402,"b'Lynchburg VA'",-79.14284,"b'Ray Pillow'",0.0,129.12281,9,0.716,98.015,4,0.083,"b"We're Together Again"",1998,0.2675763211334449,0.0,0.21204540548371908,0.363,0.0,-13.404,119.74
2601,"b'SODANIA12AF729BC28'",759082,"b'Menage a trois'","b'ARNXNH81187FB52EB5'",,"b'Houston TX'",,"b'Baby Bash'",0.0,309.4722,10,0.294,155.979,4,0.542,"b'If Your Na Na Get Wet'",0,0.8338938078525133,0.6021154546672973,nan,0.165,0.0,-4.754,307.264
2602,"b'SOAIURX12A67020F3B'",9859,"b'The Emancipation of Mimi'","b'ARKSZW81187B9B695D'",,"b'Hunington Long Island NY'",,"b'Mariah Carey'",0.0,241.65832,3,0.034,131.761,4,0.554,"b'Mine Again'",2005,0.8464551282286471,0.7870054686892299,nan,0.148,0.0,-9.635,228.27
2603,"b'SOMEGDY12A8C1394D1'",291851,"b'The One'","b'AR4FVK41187FB4BC83'",,"b'Tijuana Mexico/San Diego California'",,"b'Frankie J'",0.0,273.00526,4,0.0,117.844,4,1.0,"b'Gone'",2005,0.7613573122412374,0.42337640990950814,0.5227332607801571,0.684,0.0,-6.728,267.453
2604,"b'SOFZQNM12AB0183C50'",565418,"b'Better Days'","b'ARB78VW1187B98F81C'",,"b''",,"b'George Nooks'",0.0,222.14485,7,0.438,85.994,4,0.59,"b'No One Knows'",0,0.5637504480707369,0.3395324203493744,0.0,0.328,0.0,-6.735,213.728
2605,"b'SOYGOKZ12A58A7C65D'",53053,"b'The City'","b'ARMPRI31187FB4F7D9'",39.37413,"b'Volos Greece'",22.95775,"b'Vangelis'",0.0,573.67465,4,0.66,119.712,4,0.919,"b'Procession'",1990,0.7728719945919372,0.4737005012967777,0.5889221675559065,0.0,0.0,-17.629,553.332
2606,"b'SOXCCHE12AAFF43D5D'",530926,"b'Natsukashii'","b'ARZU9NI1187B9AEE08'",59.37991,"b'Karlstad'",13.49942,"b'Babylon Disco'",0.0,181.39383,1,0.38,89.992,4,0.937,"b'Multiplayer'",2007,0.45298313209959595,0.3280949246919725,0.26376758986854226,0.0,0.0,-16.156,173.221
2607,"b'SOFOSKB12A8C1328B6'",191051,"b'The Burning Bridges Tour'","b'ARDD5NR1187B9B61F9'",,"b'Los Angeles CA'",,"b'Maria Bamford'",0.0,127.16363,2,0.398,114.597,7,0.893,"b'Vennette'",2003,0.5916803595246077,0.37295104260236633,0.48093421280893994,0.0,0.0,-10.377,124.598
2608,"b'SORSZKZ12A8C13FEF1'",311115,"b'Rise'","b'ARALEAC1187B9902A8'",51.89834,"b'Cork City Ireland'",-8.47277,"b'Rubyhorse'",0.0,228.20526,0,0.829,125.898,3,0.993,"b'The  First Of The Year'",2002,0.547230937778038,0.3453069080831163,0.26586104921065007,7.831,0.0,-13.556,202.809
2609,"b'SOVPKKS12AC4687684'",599659,"b'Call Tyrone'","b'ARUT16P1187FB532A4'",33.39847,"b'Greenville MS'",-91.03786,"b'Tyrone Davis'",0.0,194.79465,10,0.385,104.01,4,0.528,"b'Ooh La La'",0,0.5438663024727286,0.3932151037866921,nan,0.374,0.0,-10.401,185.533
2610,"b'SOEYPZV12A8C138CCC'",153286,"b'Perpetual Emotion'","b'ARNARI81187FB3C9A7'",,"b'Rio de Janeiro Brazil'",,"b'Flora Purim'",0.0,246.67383,8,0.544,137.823,5,0.69,"b"Airto's Jazz Dance"",2001,0.47975504073182945,0.34054407953708243,0.3347065490692206,0.169,0.0,-14.181,239.16
2611,"b'SOJYYCA12A6D4F9C1F'",43673,"b"Sweet Talkin' Girls: The Best Of The Chiffons"","b'ARNUFGE1187B9B7881'",40.85715,"b'New York NY [The Bronx]'",-73.85678,"b'THE CHIFFONS'",0.0,156.36853,4,0.35,113.431,4,0.401,"b"When Summer's Through"",1963,0.599536501544588,0.39834951712239913,0.26695518627553855,0.363,0.0,-9.059,149.519
2612,"b'SOSVAPZ12A58A7E7A2'",448416,"b"Bobby's Girl - The Complete Seville Recordings"","b'ARRBINW1187B98AE6D'",40.65507,"b'Brooklyn NY'",-73.94888,"b'Marcie Blane'",0.0,143.25506,0,0.606,140.903,1,0.0,"b"Bobby's Girl (Previously Unreleased Demo - Stereo)"",0,0.4211818692788764,0.3049119117083977,0.6305085723023893,0.154,0.0,-12.682,139.204
2613,"b'SOWZTZO12A8C13DD5E'",618373,"b'Bar De Lune Presents Buddhist Chillout'","b'AR4MCB01187B98BF5C'",,"b''",,"b'Atman'",0.0,284.31628,8,0.62,170.034,4,0.602,"b'The Traveller'",0,0.526077280016743,0.37456025292704015,0.533312769385804,0.0,0.0,-11.613,280.718
2614,"b'SOJURPV12A8C141B82'",221617,"b'Live!'","b'ARZQSNO1187FB5BBAB'",,"b'Chapel Hill NC'",,"b'Elizabeth Cotten'",0.0,295.60118,2,0.184,99.959,4,0.375,"b'Freight Train'",1958,0.5602156477144903,0.36425887067116786,nan,2.392,0.0,-16.678,295.601
2615,"b'SOTRHHN12AB0188233'",511932,"b'La Inspiracion De Agustin Lara'","b'ARKRRTF1187B9984DA'",,"b''",,"b'Sonora Santanera'",0.0,167.70567,2,0.102,104.284,5,0.575,"b'Cuando Quieres Tu'",0,0.4873567909281477,0.34342837829688244,nan,0.183,0.0,-16.275,165.146
2616,"b'SOUKTVZ12AB017E93B'",440196,"b'Voices Of Americana: Tommy McLain'","b'ARPBKZF1187B996BD7'",,"b''",,"b'Tommy McLain'",0.0,196.38812,10,0.362,152.294,1,0.0,"b'Let It Be Me'",0,0.34395901495673087,0.0,nan,0.0,0.0,-21.418,196.388
2617,"b'SOHKOMM12A6D4F7114'",82932,"b'15 Exitos Vol. 2 Flor Silvestre'","b'ARHFEBO11F50C4825A'",,"b''",,"b'Flor Silvestre'",0.0,207.75138,7,0.829,130.818,1,1.0,"b'Aquel Amor'",0,0.4205458495228202,0.3135693426838017,nan,0.0,0.0,-10.19,204.434
2618,"b'SOHAFCN12AF72A2AEE'",102367,"b"Lit'l Song"","b'AR681HS1187FB5BBFE'",,"b'California'",,"b'David Lynch'",0.0,618.23955,3,0.164,131.292,4,0.464,"b'Unicorn'",0,0.5668139099960331,0.46302507599424003,nan,0.16,0.0,-13.61,607.33
2619,"b'SOLECZU12AB017DAAC'",391883,"b'Iron'","b'ARUWB5W1187B98D7A1'",,"b'Helsinki Finland'",,"b'Ensiferum'",0.0,352.49587,11,0.762,105.05,1,0.0,"b'Into Battle'",2004,0.7102033774028097,0.5148498795731506,0.6822046615107683,0.0,0.0,-5.827,347.638
2620,"b'SOVLQYZ12AC3DF6BCA'",734270,"b'Everything Remains (As It Never Was)'","b'ARPNY981187B9ACB75'",,"b'Switzerland'",,"b'Eluveitie'",0.0,307.69587,11,0.48,110.018,4,0.446,"b'(Do)Minion'",2010,0.7645660843051246,0.5274929810161438,0.6629861610396057,0.148,0.0,-4.367,285.408
2621,"b'SOUPNLN12A58A7CDDF'",394826,"b'Ghostly Swim'","b'ARFW0QN11C8A4216B7'",,"b''",,"b'Dark Party'",0.0,261.58975,1,0.582,175.948,4,0.455,"b'Active'",2008,0.5061684910794044,0.3842449517139682,0.7314733570496581,2.026,0.0,-3.542,250.311
2622,"b'SOBKMDD12A58A7F476'",225900,"b'Rhythm Nation'","b'ART4QZC1187FB51612'",,"b'Los Angeles &amp; New York'",,"b'Janet Jackson'",0.0,67.10812,2,0.603,120.45,5,0.648,"b"Interlude: Livin'...In Complete Darkness"",0,0.8816947295467673,0.5682014218067547,0.4890382091726831,3.779,0.0,-19.99,60.511
2623,"b'SOLYLAQ12AB018A0C1'",818326,"b'Wish'","b'AR5K75Y1187B9B5F7E'",,"b''",,"b'Janice Vidal'",0.0,246.59546,9,0.601,136.887,4,0.532,"b'Li Jia Chu Zou'",0,0.4490484445585296,0.42960159282364857,nan,0.276,0.0,-9.77,235.584
2624,"b'SOALUMD12AB0187F8D'",724393,"b'Times Like These'","b'ARLZYDV11C8A4226B0'",,"b''",,"b'Albin Myers'",0.0,493.29587,7,0.733,127.923,1,0.0,"b'Times Like These'",0,0.528563793158552,0.34003073938791123,0.26586104921065007,0.0,0.0,-8.648,450.496
